INECode,IdescatCode,Municipality,brand,province,x,y,beds,beds_by_apartment,Population,Income_Household,Income_Person,Perc_Foreing,Perc_Older65,Rental2020,Rental2019,Rental2018,Rental2017,Rental2016,Rental2015,rental_incr,Perc_TuristicHouseholds_INE,TuristicHousehold,SUP_MUNI,ORSUP_MUNI,airbnb,total_homesCat2011,DataHippo_numAirbnb_10m,perc_AirbnbOk
43010,430108,Alió,Costa Daurada,Tarragona,349530.396340885,4572294.01562712,0.00,,458.00,30102.00,11699.00,8.73,22.40,,,,413.75,,,NA,0,0.00,"7,25",B,1,,1,NA
43011,430115,Almoster,Costa Daurada,Tarragona,326303.367622243,4554873.74408814,34.00,8.50,1341.00,45599.00,15970.00,5.44,13.80,583.88,,,,511.67,,NA,0.6,4.00,"5,95",B,4,480,7,1.46
43012,430120,Altafulla,Costa Daurada,Tarragona,361143.910700207,4554873.74408814,751.00,5.52,5307.00,37944.00,14843.00,14.66,17.20,685.11,619.68,592.88,600.21,562.62,533.60,28.39,2.97,136.00,"6,93",B,127,1861,171,9.19
43016,430167,"Arboç, L'",Costa Daurada,Tarragona,378564.182239188,4566487.25844746,47.00,7.83,5609.00,29117.00,10563.00,23.71,15.70,488.80,438.76,400.74,376.80,344.73,335.57,45.66,0.24,6.00,"14,13",B,9,1991,15,0.75
43015,430154,Arbolí,Costa Daurada,Tarragona,320496.610442583,4566487.25844746,45.00,5.00,127.00,32456.00,13990.00,6.30,23.90,,,,,,,NA,7.56,9.00,"20,78",B,14,,15,NA
43017,430173,"Argentera, L'",Costa Daurada,Tarragona,303076.338903601,4543260.22972882,12.00,6.00,117.00,34881.00,17305.00,3.42,28.70,,,,,,,NA,1.52,2.00,"10,12",B,2,,5,NA
43020,430206,Banyeres del Penedès,Costa Daurada,Tarragona,378564.182239188,4572294.01562712,124.00,11.27,3207.00,32395.00,11854.00,11.60,16.10,495.17,498.15,446.19,446.17,453.81,452.32,9.47,0.69,11.00,"12,22",B,29,1128,39,3.46
43021,430213,Barberà de la Conca,Costa Daurada,Tarragona,349530.396340885,4583907.52998644,11.00,5.50,471.00,28569.00,12182.00,15.07,25.00,,,,,,,NA,0.43,2.00,"26,56",B,3,,6,NA
43023,430234,Bellmunt del Priorat,Costa Daurada,Tarragona,285656.06736462,4554873.74408814,5.00,5.00,273.00,21969.00,9797.00,13.19,27.40,,,,,,,NA,0.28,1.00,"8,86",B,0,,0,NA
43024,430249,Bellvei,Costa Daurada,Tarragona,372757.425059528,4560680.5012678,23.00,5.75,2237.00,27771.00,10095.00,13.41,18.10,559.62,458.17,409.18,412.54,425.79,395.60,41.46,0.32,4.00,"8,24",B,19,813,27,3.32
43027,430271,"Bisbal de Falset, La",Costa Daurada,Tarragona,303076.338903601,4572294.01562712,16.00,8.00,211.00,22468.00,9301.00,11.37,30.60,,,,,,,NA,1.12,2.00,"14,14",B,6,,7,NA
43028,430287,"Bisbal del Penedès, La",Costa Daurada,Tarragona,366950.667879867,4572294.01562712,198.00,6.83,3631.00,25796.00,10476.00,9.64,20.60,590.78,553.17,526.50,475.19,442.64,473.61,24.74,01.02,29.00,"32,53",B,22,1259,45,3.57
43029,430290,Blancafort,Costa Daurada,Tarragona,343723.639161225,4589714.2871661,18.00,4.50,382.00,28592.00,12666.00,7.85,26.50,,375.00,,,,,NA,1.2,4.00,"14,48",B,8,,8,NA
43030,430304,Bonastre,Costa Daurada,Tarragona,361143.910700207,4560680.5012678,28.00,9.33,685.00,23803.00,9797.00,14.31,16.80,437.50,444.17,383.75,413.33,366.14,458.64,-4.61,0.54,3.00,"24,97",B,3,,4,NA
43031,430311,"Borges del Camp, Les",Costa Daurada,Tarragona,320496.610442583,4554873.74408814,82.00,9.11,2056.00,30803.00,11491.00,12.50,18.20,417.91,399.62,358.27,347.74,347.50,325.82,28.26,0.88,9.00,"8,28",B,8,759,17,2.24
43033,430332,Botarell,Costa Daurada,Tarragona,308883.096083262,4543260.22972882,55.00,6.88,1077.00,33323.00,12391.00,11.51,13.40,418.57,439.67,442.50,423.50,353.21,344.38,21.54,1.61,8.00,"11,95",B,12,409,16,3.91
43034,430347,Bràfim,Costa Daurada,Tarragona,355337.153520546,4572294.01562712,0.00,,695.00,30579.00,11825.00,15.11,21.50,,,401.25,,,,NA,0,0.00,"6,42",B,0,,0,NA
43035,430350,Cabacés,Costa Daurada,Tarragona,285656.06736462,4566487.25844746,19.00,9.50,302.00,22095.00,8838.00,9.60,27.20,446.67,551.43,575.71,637.50,,,NA,0.85,2.00,"31,27",B,2,,2,NA
43036,430363,Cabra del Camp,Costa Daurada,Tarragona,355337.153520546,4583907.52998644,20.00,10.00,1175.00,26792.00,10518.00,12.43,19.90,401.56,523.01,442.50,530.00,366.15,280.56,43.13,0.21,2.00,"26,95",B,5,413,10,2.42
43037,430379,Calafell,Costa Daurada,Tarragona,378564.182239188,4560680.5012678,3.861.00,06.04,27601.00,27026.00,11070.00,24.56,19.40,584.30,585.08,541.31,492.32,465.35,449.17,30.08,2.37,639.00,"20,34",B,556,10092,813,08.06
43038,430385,Cambrils,Costa Daurada,Tarragona,308883.096083262,4531646.7153695,8.507.00,5.73,34734.00,30610.00,12294.00,23.27,15.50,574.12,545.49,527.71,500.05,491.84,470.07,22.14,4.83,1484.00,"35,27",B,1471,12622,2582,20.46
43907,439076,"Canonja, La",Costa Daurada,Tarragona,314689.853262922,4531646.7153695,3.00,1.50,5956.00,31722.00,11484.00,9.39,15.00,428.37,448.62,413.76,382.41,350.86,356.94,20.01,0.09,2.00,"7,32",B,4,2283,4,0.18
43039,430398,Capafonts,Costa Daurada,Tarragona,326303.367622243,4572294.01562712,24.00,6.00,111.00,,,2.70,.,,,,,,,NA,2.47,4.00,"13,35",B,6,,7,NA
43040,430402,Capçanes,Costa Daurada,Tarragona,297269.581723941,4543260.22972882,23.00,5.75,392.00,31250.00,12831.00,7.14,28.50,,,,,,,NA,1.4,4.00,"22,49",B,4,,5,NA
43042,430424,Castellvell del Camp,Costa Daurada,Tarragona,337916.881981564,4560680.5012678,28.00,14.00,2828.00,45620.00,14759.00,5.55,14.20,754.29,802.00,753.58,680.00,493.75,719.12,4.89,0.15,2.00,"5,23",B,7,954,8,0.84
43043,430430,"Catllar, El",Costa Daurada,Tarragona,349530.396340885,4554873.74408814,199.00,7.65,4557.00,37568.00,13921.00,10.49,14.10,677.33,636.76,586.19,575.56,510.00,739.66,-8.43,01.07,26.00,"26,43",B,33,1531,50,3.27
43045,430458,Colldejou,Costa Daurada,Tarragona,314689.853262922,4549066.98690848,12.00,6.00,168.00,27893.00,11788.00,8.93,23.70,,,,,,,NA,1.72,2.00,"14,48",B,2,,3,NA
43046,430461,Conesa,Costa Daurada,Tarragona,349530.396340885,4607134.55870509,9.00,3.00,100.00,31471.00,15583.00,4.00,30.80,,,,,,,NA,1.67,3.00,"29,02",B,5,,6,NA
43047,430477,Constantí,Costa Daurada,Tarragona,343723.639161225,4554873.74408814,20.00,10.00,6665.00,26812.00,9612.00,21.19,14.50,388.84,402.25,357.48,326.30,318.00,307.80,26.33,0.07,2.00,"30,93",B,4,2502,6,0.24
43049,430496,Cornudella de Montsant,Costa Daurada,Tarragona,314689.853262922,4572294.01562712,228.00,4.96,944.00,24022.00,11279.00,13.56,22.10,423.89,387.50,413.18,422.50,315.89,346.67,22.27,5.48,46.00,"63,5",B,38,452,57,12.61
43050,430509,Creixell,Costa Daurada,Tarragona,297269.581723941,4508419.68665086,495.00,6.27,3758.00,27175.00,11131.00,16.82,21.70,549.93,527.14,554.99,484.14,465.75,415.77,32.27,1.96,79.00,"10,44",B,80,1409,126,8.94
43051,430516,Cunit,Costa Daurada,Tarragona,314689.853262922,4508419.68665086,1.058.00,6.15,13533.00,26506.00,11103.00,20.73,21.50,604.86,598.23,552.22,533.67,479.58,470.90,28.45,1.32,172.00,"9,73",B,164,5010,259,5.17
43053,430537,Duesaigües,Costa Daurada,Tarragona,314689.853262922,4554873.74408814,48.00,5.33,244.00,25423.00,11238.00,16.39,25.50,,,,348.57,,,NA,4.79,9.00,"13,58",B,4,,4,NA
43054,430542,"Espluga de Francolí, L'",Costa Daurada,Tarragona,337916.881981564,4583907.52998644,45.00,5.00,3736.00,30756.00,11920.00,12.42,20.00,406.67,385.00,415.56,338.06,356.82,340.40,19.47,0.39,9.00,"56,77",B,23,1493,48,3.22
43055,430555,Falset,Costa Daurada,Tarragona,297269.581723941,4554873.74408814,63.00,5.73,2735.00,30524.00,11739.00,15.06,20.60,380.42,418.22,370.50,355.34,366.71,352.56,7.90,0.61,11.00,"31,62",B,24,1074,25,2.33
43057,430574,"Febró, La",Costa Daurada,Tarragona,320496.610442583,4572294.01562712,30.00,10.00,40.00,,,5.00,.,,,,,,,NA,5.66,3.00,"16,08",B,0,,1,NA
43058,430580,"Figuera, La",Costa Daurada,Tarragona,297269.581723941,4560680.5012678,18.00,9.00,114.00,21120.00,10162.00,13.16,38.30,,,,,,,NA,01.05,2.00,"18,69",B,2,,2,NA
43059,430593,Figuerola del Camp,Costa Daurada,Tarragona,349530.396340885,4578100.77280678,30.00,10.00,329.00,30365.00,12612.00,6.38,20.70,,,,,,,NA,1.39,3.00,"22,69",B,3,,8,NA
43061,430614,Forès,Costa Daurada,Tarragona,349530.396340885,4595521.04434576,20.00,6.67,43.00,,,4.65,.,,,,,,,NA,3.53,3.00,"16,03",B,9,,15,NA
43066,430666,"Garidells, Els",Costa Daurada,Tarragona,320496.610442583,4543260.22972882,0.00,,190.00,33015.00,12258.00,4.74,17.80,,,,,,,NA,0,0.00,"3,07",B,0,,1,NA
43069,430691,Gratallops,Costa Daurada,Tarragona,308883.096083262,4560680.5012678,27.00,5.40,237.00,26053.00,11406.00,16.88,28.80,,,,,,,NA,2.13,5.00,"13,52",B,5,,7,NA
43070,430705,"Guiamets, Els",Costa Daurada,Tarragona,285656.06736462,4543260.22972882,6.00,6.00,278.00,33624.00,12593.00,3.24,27.10,,,,365.00,,,NA,0.7,1.00,"12,14",B,1,,2,NA
43072,430727,"Lloar, El",Costa Daurada,Tarragona,303076.338903601,4560680.5012678,22.00,11.00,105.00,26437.00,10354.00,5.71,27.50,,,,,,,NA,1.75,2.00,"6,64",B,2,,4,NA
43073,430733,Llorac,Costa Daurada,Tarragona,349530.396340885,4618748.07306441,10.00,10.00,91.00,32059.00,12824.00,5.49,27.00,,,,,,,NA,0.99,1.00,"23,03",B,2,,3,NA
43074,430748,Llorenç del Penedès,Costa Daurada,Tarragona,372757.425059528,4572294.01562712,73.00,9.13,2395.00,32210.00,11790.00,7.39,17.50,556.87,455.31,502.84,416.31,513.13,449.00,24.02,0.72,8.00,"4,6",B,2,830,6,0.72
43076,430764,Marçà,Costa Daurada,Tarragona,291462.82454428,4549066.98690848,20.00,6.67,600.00,27164.00,11311.00,12.17,22.70,310.56,317.00,292.92,,287.86,283.12,9.69,0.59,3.00,"16,06",B,6,,8,NA
43075,430751,Margalef,Costa Daurada,Tarragona,297269.581723941,4572294.01562712,64.00,3.20,106.00,,,13.21,.,,,,,,,NA,14.81,20.00,"34,66",B,21,,22,NA
43079,430799,Masllorenç,Costa Daurada,Tarragona,366950.667879867,4566487.25844746,44.00,4.00,505.00,24955.00,10508.00,15.05,18.50,,326.11,,350.00,318.57,388.13,-15.98,2.49,11.00,"6,55",B,15,,25,NA
43080,430803,"Masó, La",Costa Daurada,Tarragona,332110.124801904,4554873.74408814,0.00,,280.00,34251.00,13327.00,3.93,29.00,,,,,,,NA,0,0.00,"3,57",B,0,,0,NA
43081,430810,Maspujols,Costa Daurada,Tarragona,332110.124801904,4560680.5012678,30.00,6.00,823.00,33419.00,12106.00,4.13,14.70,517.14,473.33,527.78,,,,NA,1.12,5.00,"3,66",B,2,,3,NA
43082,430825,"Masroig, El",Costa Daurada,Tarragona,303076.338903601,4554873.74408814,6.00,6.00,492.00,25823.00,10944.00,19.31,29.30,,,,,,,NA,0.26,1.00,"15,51",B,0,,0,NA
43083,430831,"Milà, El",Costa Daurada,Tarragona,343723.639161225,4566487.25844746,0.00,,190.00,31729.00,11157.00,3.68,25.10,,,,,,,NA,0,0.00,"4,13",B,1,,2,NA
43085,430859,"Molar, El",Costa Daurada,Tarragona,279849.310184959,4554873.74408814,0.00,,291.00,26489.00,11339.00,13.06,32.70,,,271.67,,,,NA,0,0.00,"22,81",B,0,,1,NA
43091,430918,Mont-ral,Costa Daurada,Tarragona,332110.124801904,4572294.01562712,23.00,7.67,168.00,22975.00,10324.00,18.45,18.70,,,,,,,NA,1.73,3.00,"34,72",B,9,,12,NA
43092,430923,Mont-roig del Camp,Costa Daurada,Tarragona,303076.338903601,4531646.7153695,8.342.00,6.31,12460.00,25028.00,10419.00,29.86,17.70,501.10,482.88,456.41,480.04,446.33,427.07,17.33,9.4,1321.00,"63,29",B,1190,5241,2524,48.16
43086,430862,Montblanc,Costa Daurada,Tarragona,337916.881981564,4578100.77280678,106.00,5.30,7379.00,33080.00,12743.00,14.45,18.40,411.33,405.54,378.37,362.06,343.10,317.84,29.41,0.5,20.00,"91,12",B,35,3012,46,1.53
43088,430884,Montbrió del Camp,Costa Daurada,Tarragona,314689.853262922,4543260.22972882,74.00,7.40,2909.00,28644.00,11461.00,11.72,14.80,462.92,459.01,394.77,379.93,348.35,354.36,30.64,0.73,10.00,"10,7",B,12,966,17,1.76
43089,430897,Montferri,Costa Daurada,Tarragona,361143.910700207,4566487.25844746,28.00,5.60,403.00,27450.00,10619.00,10.67,18.00,,,,,,,NA,1.66,5.00,"19,15",B,4,,10,NA
43090,430901,"Montmell, El",Costa Daurada,Tarragona,366950.667879867,4578100.77280678,104.00,7.43,1582.00,22407.00,9456.00,9.42,18.80,572.75,529.00,507.45,,425.00,,NA,0.91,14.00,"72,77",B,11,615,24,3.90
43095,430957,"Morell, El",Costa Daurada,Tarragona,337916.881981564,4554873.74408814,8.00,8.00,3742.00,32851.00,11985.00,14.30,12.90,483.99,456.16,409.01,394.22,397.58,382.87,26.41,0.07,1.00,"5,94",B,1,1377,1,0.07
43096,430960,"Morera de Montsant, La",Costa Daurada,Tarragona,308883.096083262,4572294.01562712,44.00,5.50,159.00,26915.00,9550.00,28.93,22.30,,,,,,,NA,4.94,8.00,"52,88",B,2,,3,NA
43097,430976,"Nou de Gaià, La",Costa Daurada,Tarragona,355337.153520546,4554873.74408814,4.00,4.00,600.00,30590.00,11377.00,12.17,18.80,,,401.43,337.50,417.86,,NA,0.39,1.00,"4,32",B,1,,3,NA
43098,430982,Nulles,Costa Daurada,Tarragona,355337.153520546,4566487.25844746,8.00,4.00,509.00,30920.00,12472.00,9.82,21.50,601.67,401.81,,470.71,,,NA,0.62,2.00,"10,61",B,7,,18,NA
43100,431009,"Pallaresos, Els",Costa Daurada,Tarragona,337916.881981564,4549066.98690848,62.00,5.17,4850.00,41405.00,13842.00,5.34,10.70,545.34,537.54,693.44,597.73,590.38,520.38,4.80,0.67,12.00,"5,13",B,10,1516,12,0.79
43101,431016,Passanant i Belltall,Costa Daurada,Tarragona,349530.396340885,4601327.80152543,26.00,8.67,155.00,30878.00,16065.00,5.81,36.00,,,,,,,NA,1.19,3.00,"27,41",B,0,,0,NA
43103,431037,Perafort,Costa Daurada,Tarragona,326303.367622243,4543260.22972882,2.00,2.00,1264.00,37540.00,13090.00,8.86,11.90,523.13,480.36,435.29,451.65,447.92,451.54,15.85,0.2,1.00,"9,54",B,0,473,0,0.00
43105,431055,"Piles, Les",Costa Daurada,Tarragona,361143.910700207,4601327.80152543,25.00,8.33,210.00,33765.00,13473.00,10.48,20.70,,,,,,,NA,1.65,3.00,"22,39",B,6,,12,NA
43107,431074,Pira,Costa Daurada,Tarragona,343723.639161225,4583907.52998644,0.00,,503.00,30637.00,11680.00,6.76,19.50,,,,,,,NA,0,0.00,"8,01",B,3,,7,NA
43108,431080,"Pla de Santa Maria, El",Costa Daurada,Tarragona,355337.153520546,4578100.77280678,0.00,,2348.00,29399.00,11542.00,9.45,18.80,439.45,450.25,410.49,384.29,355.97,367.42,19.60,0,0.00,"34,99",B,0,928,3,0.32
43109,431093,"Pobla de Mafumet, La",Costa Daurada,Tarragona,332110.124801904,4549066.98690848,0.00,,3971.00,32498.00,11261.00,11.63,7.50,468.52,458.55,439.68,394.88,383.73,381.64,22.76,0,0.00,"6,21",B,0,1050,1,0.10
43111,431114,"Pobla de Montornès, La",Costa Daurada,Tarragona,303076.338903601,4514226.44383052,119.00,7.44,2884.00,26777.00,10718.00,11.62,19.50,536.24,566.42,494.40,470.03,471.45,407.50,31.59,0.98,16.00,"12,28",B,20,1184,25,2.11
43112,431129,Poboleda,Costa Daurada,Tarragona,314689.853262922,4566487.25844746,73.00,06.08,321.00,23379.00,10414.00,13.08,27.20,,,,,,,NA,2.91,12.00,"13,95",B,8,,9,NA
43113,431135,"Pont d'Armentera, El",Costa Daurada,Tarragona,355337.153520546,4589714.2871661,0.00,,488.00,25629.00,11317.00,11.27,28.00,,391.43,453.57,385.00,344.29,370.00,5.79,0,0.00,"21,67",B,3,,3,NA
43141,431418,Pontils,Costa Daurada,Tarragona,361143.910700207,4595521.04434576,23.00,11.50,122.00,32524.00,17424.00,5.74,33.00,,,,,,,NA,01.08,2.00,"67,56",B,2,,2,NA
43114,431140,Porrera,Costa Daurada,Tarragona,314689.853262922,4560680.5012678,16.00,5.33,424.00,25949.00,10462.00,6.37,24.00,,,,,,,NA,0.94,3.00,"28,83",B,4,,5,NA
43115,431153,Pradell de la Teixeta,Costa Daurada,Tarragona,308883.096083262,4554873.74408814,7.00,7.00,158.00,29307.00,12775.00,7.59,24.20,,,,,,,NA,0.65,1.00,"21,83",B,1,,1,NA
43116,431166,Prades,Costa Daurada,Tarragona,320496.610442583,4578100.77280678,145.00,5.80,588.00,26449.00,11574.00,11.22,25.50,479.17,360.71,,,,298.12,60.73,03.09,25.00,"32,58",B,8,,18,NA
43118,431188,Pratdip,Costa Daurada,Tarragona,297269.581723941,4531646.7153695,159.00,6.36,726.00,24480.00,11167.00,30.72,32.90,,,,,,,NA,3.6,25.00,"36,27",B,33,,63,NA
43119,431191,Puigpelat,Costa Daurada,Tarragona,343723.639161225,4572294.01562712,15.00,5.00,1163.00,34895.00,12152.00,8.43,10.70,497.50,474.33,402.86,390.59,388.82,424.06,17.32,0.53,3.00,"9,48",B,4,381,5,1.31
43120,431205,Querol,Costa Daurada,Tarragona,361143.910700207,4589714.2871661,27.00,6.75,518.00,22349.00,10937.00,11.00,24.40,,,483.33,,,,NA,0.52,4.00,"72,26",B,4,,4,NA
43122,431227,Renau,Costa Daurada,Tarragona,320496.610442583,4537453.47254916,6.00,6.00,162.00,41616.00,13963.00,6.79,9.10,,,,,,,NA,1.33,1.00,"8,22",B,2,,5,NA
43123,431233,Reus,Costa Daurada,Tarragona,291462.82454428,4525839.95818984,774.00,5.53,106168.00,30179.00,11530.00,18.54,17.20,480.54,471.26,442.22,410.90,395.05,380.52,26.29,0.28,140.00,"52,91",B,164,40586,199,0.49
43124,431248,"Riba, La",Costa Daurada,Tarragona,332110.124801904,4578100.77280678,4.00,4.00,585.00,35274.00,15355.00,11.11,28.30,300.00,353.40,330.56,,,223.69,34.11,0.22,1.00,"7,99",B,3,,7,NA
43126,431264,"Riera de Gaià, La",Costa Daurada,Tarragona,291462.82454428,4514226.44383052,160.00,7.62,1742.00,33051.00,11934.00,9.82,15.20,580.41,501.91,505.80,471.95,441.66,418.37,38.73,2.31,21.00,"8,76",B,17,700,27,3.86
43127,431270,Riudecanyes,Costa Daurada,Tarragona,285656.06736462,4531646.7153695,270.00,9.00,1146.00,27163.00,10632.00,15.36,18.80,589.88,521.25,530.00,379.38,424.36,471.67,25.06,4.44,30.00,"17,1",B,13,467,20,4.28
43128,431286,Riudecols,Costa Daurada,Tarragona,303076.338903601,4549066.98690848,48.00,12.00,1189.00,29599.00,12281.00,11.27,19.70,513.00,390.89,485.29,391.96,393.18,372.41,37.75,0.6,4.00,"19,46",B,5,512,7,1.37
43129,431299,Riudoms,Costa Daurada,Tarragona,308883.096083262,4537453.47254916,222.00,10.09,6569.00,30148.00,10799.00,12.70,17.90,438.73,460.97,429.20,396.90,376.57,349.51,25.53,0.76,22.00,"32,29",B,24,2383,35,1.47
43130,431303,Rocafort de Queralt,Costa Daurada,Tarragona,355337.153520546,4595521.04434576,4.00,4.00,211.00,30693.00,13018.00,9.95,32.00,,,,,,,NA,0.4,1.00,"8,47",B,2,,3,NA
43131,431310,Roda de Berà,Costa Daurada,Tarragona,291462.82454428,4502612.9294712,1.412.00,6.89,6785.00,24827.00,11341.00,16.30,19.90,532.20,534.21,510.78,490.49,460.45,438.57,21.35,2.41,205.00,"16,56",B,164,2482,288,11.60
43132,431325,Rodonyà,Costa Daurada,Tarragona,361143.910700207,4572294.01562712,28.00,5.60,494.00,25315.00,10105.00,14.57,20.10,,,,332.50,325.56,294.05,13.08,1.26,5.00,"8,49",B,5,,9,NA
43134,431346,"Rourell, El",Costa Daurada,Tarragona,326303.367622243,4549066.98690848,9.00,9.00,372.00,29986.00,10663.00,10.22,17.10,,,347.22,,,,NA,0.47,1.00,"2,32",B,1,,2,NA
43135,431359,Salomó,Costa Daurada,Tarragona,355337.153520546,4560680.5012678,23.00,4.60,549.00,27908.00,10403.00,23.50,20.90,498.13,470.91,,446.50,334.44,330.71,50.62,1.62,5.00,"12,21",B,4,,6,NA
43905,439057,Salou,Costa Daurada,Tarragona,297269.581723941,4520033.20101018,14.353.00,5.50,28526.00,28351.00,11091.00,39.71,12.30,516.05,521.46,506.81,468.66,459.83,444.42,16.12,8.35,2611.00,"15,1",B,2419,10793,3854,35.71
43137,431378,Sant Jaume dels Domenys,Costa Daurada,Tarragona,372757.425059528,4578100.77280678,104.00,8.00,2624.00,29291.00,11159.00,9.22,16.60,509.62,475.59,502.88,491.82,448.44,413.60,23.22,0.85,13.00,"24,43",B,18,971,28,2.88
43139,431397,Santa Coloma de Queralt,Costa Daurada,Tarragona,355337.153520546,4612941.31588475,35.00,5.00,2672.00,30032.00,11744.00,10.70,24.00,364.02,313.17,287.50,339.51,274.63,295.37,23.24,0.41,7.00,"34,09",B,3,1082,5,0.46
43140,431401,Santa Oliva,Costa Daurada,Tarragona,366950.667879867,4560680.5012678,82.00,8.20,3353.00,27330.00,10043.00,11.72,17.90,636.67,572.34,556.27,525.93,555.87,473.89,34.35,0.6,10.00,"9,65",B,11,1251,20,1.60
43142,431423,Sarral,Costa Daurada,Tarragona,349530.396340885,4589714.2871661,24.00,8.00,1538.00,30961.00,11216.00,16.06,20.10,355.77,345.67,352.50,372.73,332.14,327.50,8.63,0.3,3.00,"52,39",B,3,621,4,0.64
43143,431439,Savallà del Comtat,Costa Daurada,Tarragona,355337.153520546,4601327.80152543,29.00,9.67,53.00,,,5.66,.,,,,,,,NA,3.16,3.00,"14,88",B,3,,5,NA
43144,431444,"Secuita, La",Costa Daurada,Tarragona,314689.853262922,4537453.47254916,6.00,3.00,1708.00,35997.00,13084.00,10.71,15.70,544.75,472.77,463.70,495.63,539.71,449.05,21.31,0.22,2.00,"17,77",B,0,634,0,0.00
43145,431457,"Selva del Camp, La",Costa Daurada,Tarragona,320496.610442583,4549066.98690848,70.00,10.00,5683.00,35237.00,12671.00,7.99,15.30,458.81,458.44,437.43,442.37,401.17,421.18,8.93,0.27,7.00,"35,28",B,9,2008,18,0.90
43146,431460,Senan,Costa Daurada,Tarragona,320496.610442583,4601327.80152543,8.00,8.00,44.00,,,0.00,.,,,,,,,NA,1.49,1.00,"11,88",M,2,,4,NA
43147,431476,Solivella,Costa Daurada,Tarragona,337916.881981564,4589714.2871661,11.00,5.50,632.00,32541.00,13554.00,6.33,27.90,377.50,,337.86,,,,NA,0.41,2.00,"21,37",B,1,,1,NA
43148,431482,Tarragona,Costa Daurada,Tarragona,308883.096083262,4525839.95818984,32.00,4.71,136496.00,33548.00,12967.00,21.55,18.10,556.59,533.05,513.78,476.75,447.67,431.53,28.98,01.03,679.00,"58,68",B,817,52391,1091,02.08
43151,431515,"Torre de Fontaubella, La",Costa Daurada,Tarragona,308883.096083262,4549066.98690848,6.00,6.00,131.00,29113.00,12416.00,8.40,32.40,,,,,,,NA,0.9,1.00,"7,11",B,1,,2,NA
43153,431536,Torredembarra,Costa Daurada,Tarragona,308883.096083262,4514226.44383052,291.00,5.49,16567.00,27666.00,11189.00,21.77,18.50,533.20,508.27,487.60,466.47,430.84,429.09,24.26,3.68,530.00,"8,66",B,427,6198,599,9.66
43154,431541,Torroja del Priorat,Costa Daurada,Tarragona,303076.338903601,4566487.25844746,29.00,3.63,152.00,25668.00,12026.00,11.84,34.00,,,,,,,NA,4.1,8.00,"13,16",B,3,,9,NA
43157,431573,Ulldemolins,Costa Daurada,Tarragona,314689.853262922,4578100.77280678,83.00,6.92,398.00,24645.00,11322.00,06.03,34.10,,,,,,,NA,2.51,12.00,"38,09",B,9,,11,NA
43158,431589,Vallclara,Costa Daurada,Tarragona,303076.338903601,4578100.77280678,13.00,6.50,88.00,,,3.41,.,,,,,,,NA,1.26,2.00,"13,64",B,2,,3,NA
43159,431592,Vallfogona de Riucorb,Costa Daurada,Tarragona,343723.639161225,4612941.31588475,15.00,5.00,77.00,,,6.49,.,,,,,,,NA,1.54,3.00,"10,93",M,1,,1,NA
43160,431606,Vallmoll,Costa Daurada,Tarragona,349530.396340885,4566487.25844746,31.00,6.20,1774.00,34764.00,12749.00,10.15,16.70,517.81,496.92,472.06,478.53,455.59,403.44,28.35,0.53,5.00,"16,68",B,4,646,5,0.77
43161,431613,Valls,Costa Daurada,Tarragona,337916.881981564,4572294.01562712,48.00,8.00,24477.00,31870.00,11995.00,16.92,17.50,446.18,431.33,407.31,386.36,380.49,381.33,17.01,0.05,6.00,"55,3",B,11,9523,23,0.24
43162,431628,Vandellòs i l'Hospitalet de l'Infant,Costa Daurada,Tarragona,285656.06736462,4520033.20101018,119.00,5.78,6603.00,36124.00,13496.00,18.93,16.40,458.58,485.95,463.79,433.13,458.26,401.54,14.21,4.14,206.00,"102,65",B,170,2393,315,13.16
43163,431634,"Vendrell, El",Costa Daurada,Tarragona,308883.096083262,4508419.68665086,2.655.00,6.51,38373.00,27364.00,10828.00,19.15,18.00,504.14,500.78,464.49,429.26,404.17,377.41,33.58,1.32,408.00,"36,76",B,375,14397,529,3.67
43164,431649,Vespella de Gaià,Costa Daurada,Tarragona,343723.639161225,4549066.98690848,124.00,10.33,417.00,27880.00,11769.00,14.39,22.90,,,,,,,NA,3.22,12.00,"18,04",B,11,,25,NA
